Cluster ID,Concept ID,Term
msk_cod,785808002,Aneurysm osteoarthritis syndrome (disorder)
msk_cod,284225005,Second degree burn of buttock
msk_cod,26718008,Robinson nail dystrophy-deafness syndrome
msk_cod,298508000,Normal active range of thoracic spine flexion
msk_cod,389165004,Brachyolmia - Maroteaux type (disorder)
msk_cod,763803004,Morvan syndrome (disorder)
msk_cod,733397005,Laceration of shoulder region with foreign body (disorder)
msk_cod,109400004,Naso-maxillary dysostosis
msk_cod,15718521000119105,Os acromiale of left scapula (disorder)
msk_cod,699267007,Autosomal dominant hyaline body myopathy
msk_cod,202920008,Extensor hallucis longus tenosynovitis
msk_cod,298280009,Muscle swelling
msk_cod,283724001,Human bite of lower leg
msk_cod,109293009,Melanocytic nevus of lower limb
msk_cod,10939261000119100,Open wound of left upper arm (disorder)
msk_cod,15668521000119104,Talipes calcaneovalgus of bilateral feet (disorder)
msk_cod,298569005,Normal passive range of dorsal spine left rotation
msk_cod,1222704008,Autosomal recessive lethal neonatal axonal sensorimotor polyneuropathy (disorder)
msk_cod,1255288003,Open wound of multiple fingers (disorder)
msk_cod,15669321000119104,Amelia of right lower limb
msk_cod,1003427004,Genochondromatosis type 1 (disorder)
msk_cod,10970411000119106,Open wound of left lower leg due to dog bite
msk_cod,208453004,"Closed fracture finger middle phalanx, neck"
msk_cod,201639003,"Chondrocalcinosis due to pyrophosphate crystals, of the shoulder region"
msk_cod,733248003,Multiple open wounds of wrist (disorder)
msk_cod,209141000,Closed subluxation C5/C6
msk_cod,240073000,Autosomal recessive muscular dystrophy not predominantly limb girdle
msk_cod,722752003,Structure of prepatellar bursa of right knee (body structure)
msk_cod,281519006,Fracture subluxation of joint of upper limb
msk_cod,363058009,Degenerative disorder of muscle
msk_cod,4208000,Closed multiple fractures of both lower limbs (disorder)
msk_cod,295511000119101,Calcification and ossification of muscle of forearm due to burn (disorder)
msk_cod,55630000,Cogwheel rigidity
msk_cod,44801007,Superficial bruising of hip
msk_cod,198751000000109,"Open fracture of femur, upper epiphysis (disorder)"
msk_cod,731682009,Entire bone of spine (body structure)
msk_cod,263043002,Subluxation of joint of thoracic spine
msk_cod,208194002,"Open fracture pelvis, anterior inferior iliac spine"
msk_cod,209717009,Open division sacrotuberous ligament
msk_cod,446411005,Traumatic injury of popliteus muscle (disorder)
msk_cod,245979001,T7/T8 interspinous ligament
msk_cod,236552002,Aplastic bone disease
msk_cod,263166003,Fracture of palatal process
msk_cod,423935007,Structure of intervertebral ligament (body structure)
msk_cod,245939005,Anterior meniscofemoral ligament
msk_cod,399932006,Neoplasm of blood vessel of upper arm (disorder)
msk_cod,422410004,Myotonic warm-up phenomenon (finding)
msk_cod,205161004,Intrauterine amputation of upper limb
msk_cod,240234009,Acquired fixed flexion deformity of thumb (disorder)
msk_cod,10640311000119102,Neuropathic ulcer of right thigh (disorder)
msk_cod,16058351000119104,Brachial plexopathy of bilateral upper limbs
msk_cod,890190003,Brachymetatarsia of first metatarsal
msk_cod,196791007,Appendicular colic
msk_cod,403108008,Onycholysis due to fungal infection of nail (disorder)
msk_cod,11858381000119105,Injury of right popliteal artery
msk_cod,245967001,C1/C2 interspinous ligament
msk_cod,372124007,Malignant neoplasm of skin of lower limb (disorder)
msk_cod,796661000000105,Left posterior tibial pulse absent (finding)
msk_cod,731646004,Entire hyaline cartilage of posterior patella (body structure)
msk_cod,211948003,Corrosion of second degree of wrist and hand
msk_cod,287055001,Chronic osteomyelitis of hip (disorder)
msk_cod,203985009,Cervical meningomyelocele
msk_cod,209191001,Open spinal subluxation with posterior thoracic cord lesion
msk_cod,1187545003,Dopa responsive dystonia due to sepiapterin reductase deficiency (disorder)
msk_cod,200687002,Cellulitis in diabetic foot
msk_cod,239037001,"CHANDS - Curly hair, ankyloblepharon, nail dysplasia syndrome"
msk_cod,209165002,Open spinal subluxation with posterior cervical cord lesion
msk_cod,202170005,Pathological dislocation of hand
msk_cod,313294001,Degeneration of lateral meniscus
msk_cod,213167005,Partial failure replanted forearm
msk_cod,280778000,Entire L2 spinous process
msk_cod,402930002,Acute bacterial paronychia (disorder)
msk_cod,10681551000119108,Mass of skin of bilateral feet
msk_cod,444860006,Meningomyelocele of lumbosacral spine (disorder)
msk_cod,406119002,Toe finding (finding)
msk_cod,321041000119105,Disorder of enthesis of sacrococcygeal spine region (disorder)
msk_cod,68819003,Closed fracture of coronoid process of ulna
msk_cod,15714561000119105,Acquired deformity of bilateral ribs
msk_cod,283754006,Dog bite of hand
msk_cod,735533006,Infection of bone caused by Echinococcus (disorder)
msk_cod,52216009,Structure of lamina of fifth lumbar vertebra
msk_cod,250087009,Joint deformity
msk_cod,281932007,Wedge fracture of lumbar vertebra
msk_cod,205203006,Amelia of lower limb
msk_cod,771244000,Fourth degree burn involving muscle
msk_cod,94306005,Secondary malignant neoplasm of forearm
msk_cod,11821331000119104,Closed traumatic dislocation of carpometacarpal joint of left wrist (disorder)
msk_cod,209755004,Rupture subscapularis tendon
msk_cod,449717009,Cellulitis and abscess of upper limb (disorder)
msk_cod,333421000119108,Right orbital myositis
msk_cod,63391007,Ulnar dimelia
msk_cod,723407009,Muscular dystrophy Selcen type (disorder)
msk_cod,1153365003,Lordosis deformity of spine due to epiphysiopathy (disorder)
msk_cod,77173005,Juvenile osteochondrosis of astragalus
msk_cod,109290007,Melanoma in situ of upper limb
msk_cod,367799008,Superior articular process of eleventh thoracic vertebra
msk_cod,210824000,Axillary blood vessel injury
msk_cod,1260134001,"Spastic paraplegia, intellectual disability, nystagmus, obesity syndrome"
msk_cod,298670004,Paradoxical movement of lumbar spine
msk_cod,12105501000119100,Burn of dorsum of right hand
msk_cod,704069002,Stress fracture of clavicle (disorder)
msk_cod,719518004,Autosomal dominant palmoplantar keratoderma and congenital alopecia (disorder)
msk_cod,15724321000119100,Enthesopathy of toe of left foot
msk_cod,11842171000119105,Laceration of tendon of left foot (disorder)
msk_cod,92897003,Congenital abnormal shape of calcaneus
msk_cod,262969000,Intramuscular haematoma
msk_cod,205483007,Hypochondrogenesis
msk_cod,195422002,Phlebitis of the internal iliac vein
msk_cod,15973741000119102,Nodule of skin of bilateral thumbs
msk_cod,15690321000119109,Bilateral arthritis of wrists caused by Bacteria
msk_cod,230236008,Olivopontocerebellar atrophy with blindness
msk_cod,10939701000119109,Gunshot wound of right shoulder
msk_cod,132291000119106,Acute deep venous thrombosis of femoral vein (disorder)
msk_cod,2304001,Intervertebral discitis
msk_cod,271166007,"Blister of lower arm, infected"
msk_cod,209429001,"Sprain, elbow joint, medial collateral ligament"
msk_cod,202816005,Thoracic spine ankylosis
msk_cod,293491000119107,Acute deep vein thrombosis of left iliac vein
msk_cod,367853003,Entire nucleus pulposus of intervertebral disc of eighth thoracic vertebra
msk_cod,195406003,Phlebitis of the anterior tibial vein
msk_cod,30330001,Bacterial myositis
msk_cod,211845004,Deep partial thickness burn of shoulder
msk_cod,77293007,Hypertensive spasm of cardiac sphincter
msk_cod,704023002,Closed fracture of shaft of second metacarpal bone (disorder)
msk_cod,91041000119104,Ewing sarcoma of bone structure of upper limb
msk_cod,15630081000119103,Congenital right femoral anteversion
msk_cod,1186750003,Structure of thoracic intervertebral symphysis
msk_cod,11823681000119108,Abrasion of left upper arm
msk_cod,771335004,Ectodermal dysplasia syndactyly syndrome (disorder)
msk_cod,1259641002,Primary osteosarcoma of bone of clavicle (disorder)
msk_cod,409778008,Bone abscess (disorder)
msk_cod,10655271000119108,Ischaemic ulcer of left midfoot due to atherosclerotic disease
msk_cod,27201004,Acroosteolysis
msk_cod,789046004,Sleep-related movement disorder caused by drug
msk_cod,15686121000119109,Osteoarthritis of left temporomandibular joint (disorder)
msk_cod,640080131000119107,Closed fracture of left lateral orbital wall
msk_cod,92228006,Benign neoplasm of muscle of inguinal region
msk_cod,10939301000119108,Open wound of right upper arm (disorder)
msk_cod,257753009,Flexion angulation
msk_cod,208587007,Open fracture of lower epiphysis of femur
msk_cod,240029004,Lesion of ligaments of foot region
msk_cod,28193003,Hepatic osteodystrophy
msk_cod,298742007,Observation of size of upper limb
msk_cod,770678005,PEHO-like syndrome
msk_cod,263085003,Fracture dislocation of finger
msk_cod,27253007,Dropfoot gait
msk_cod,211569008,Crush injury wrist and/or hand (disorder)
msk_cod,15688201000119108,Capsulitis of metatarsophalangeal joint of both feet
msk_cod,208034002,"Closed spinal fracture with complete thoracic cord lesion,T7-12"
msk_cod,230317000,Drug-induced tardive dystonia
msk_cod,720861000,Ehlers-Danlos syndrome progeroid type (disorder)
msk_cod,283726004,Human bite of calf
msk_cod,310798000,Brachydactyly of hand
msk_cod,11833471000119105,Sprain of medial ligament of left ankle joint (disorder)
msk_cod,1204215008,Acute occlusion of axillary artery due to thromboembolus
msk_cod,201953000,Traumatic arthropathy of tibiofibular joint
msk_cod,94194009,Secondary malignant neoplasm of blood vessel of forearm
msk_cod,232277004,Longitudinal fracture of temporal bone
msk_cod,1078161000119101,Congenital hallux valgus of right great toe (disorder)
msk_cod,230332007,Dopa responsive dystonia
msk_cod,403284004,Congenital onychatrophy (disorder)
msk_cod,203708004,Segmental and somatic dysfunction
msk_cod,890091002,Hypotonic-hyporesponsive episode (finding)
msk_cod,308281000119107,Flexion deformity of right wrist
msk_cod,445266000,Pigmented villonodular synovitis of knee joint (disorder)
msk_cod,283850006,Degloving injury of lower limb
msk_cod,30567008,Structure of lamina of lumbar vertebra
msk_cod,59165007,Rheumatoid arthritis with scleritis (disorder)
msk_cod,9560007,Crush injury of arm
msk_cod,76916001,SBO - Spina bifida occulta
msk_cod,93609001,Incomplete ossification of tympanic anulus
msk_cod,15692041000119104,Seropositive rheumatoid arthritis of joint of bilateral wrist regions (disorder)
msk_cod,312660000,Late effect of fracture of cervical vertebra
msk_cod,50655009,Fracture of coracoid process of scapula (disorder)
msk_cod,253247009,Congenital stricture of osseous meatus
msk_cod,276427008,Traumatic division of long flexor tendon - zone 5
msk_cod,314665009,Traumatic division extensor tendon hand
msk_cod,275332000,"Dislocation of fibula, distal end"
msk_cod,724072002,Paroxysmal exertion-induced dyskinesia (disorder)
msk_cod,432081008,Mass of psoas muscle (finding)
msk_cod,210902004,Injury of multiple blood vessels at ankle and foot level
msk_cod,253966001,Congenital malformation of foot and toes
msk_cod,281373004,Sacralization of fifth lumbar vertebra (disorder)
msk_cod,20980008,Progressive infantile idiopathic scloliosis
msk_cod,263157002,Fracture of maxillary alveolar bone
msk_cod,426268002,Bone tissue of cervical vertebra C7 (body structure)
msk_cod,722117000,"Osteosclerosis, developmental delay, craniosynostosis syndrome (disorder)"
msk_cod,299056008,Observation of musculoskeletal structure of finger
msk_cod,203236005,Infection of talus
msk_cod,371808007,Recurrent angina status post percutaneous transluminal coronary angioplasty (disorder)
msk_cod,299319005,Barlow test positive
msk_cod,209297009,Open fracture subluxation lunate (volar)
msk_cod,13649004,Brachycephaly
msk_cod,301757009,Central fracture dislocation acetabulum
msk_cod,92143001,Benign neoplasm of infraclavicular lymph nodes
msk_cod,267079009,Trembles
msk_cod,11862801000119100,Abrasion of left ankle
msk_cod,66691008,Open fracture of bones of trunk
msk_cod,29045004,Closed Monteggia fracture
msk_cod,410813000,Palmar fascia contracture
msk_cod,244550006,Lateral femorotibial joint
msk_cod,263250005,Fracture of bone of forefoot
msk_cod,1074511000119102,Osteoarthritis of first metatarsophalangeal joint of left foot (disorder)
msk_cod,722928002,Metabolic bone disease of prematurity (disorder)
msk_cod,16665391000119102,Open fracture of medial wall of right orbit (disorder)
msk_cod,249675000,Rigid chest
msk_cod,427525007,Curvature of spine due to osteomalacia (disorder)
msk_cod,10631591000119108,Abscess of skin of right wrist (disorder)
msk_cod,27830001,Brachial radiculitis
msk_cod,12235981000119109,Right foot congenital deformity
msk_cod,1217643005,Isolated congenital horizontal gaze paresis
msk_cod,313346003,Varicose veins of leg in long saphenous vein distribution with eczema
msk_cod,1771701000000102,Ulcer of right foot due to diabetes mellitus in remission (disorder)
msk_cod,263135009,Rupture of shoulder ligament
msk_cod,827108008,Dislocation of digit of hand
msk_cod,723453002,"Pterygia, heart anomaly, autosomal recessive inheritance, vertebral defect, ear anomaly, radial defect syndrome (disorder)"
msk_cod,362870002,Entire centrum of lumbar vertebra
msk_cod,30221000175103,Pressure ulcer of right elbow stage 2
msk_cod,1156774008,Rheumatoid factor positive and anti-citrullinated protein antibody positive juvenile polyarthritis
msk_cod,189317005,Carcinoma in situ of skin of lower leg
msk_cod,283585004,Pellet wound of lower leg
msk_cod,288216005,Shoulder tendon rupture
msk_cod,10986001,Osteoclasia
msk_cod,314883003,Complete tear of ligament of hand
msk_cod,416074009,Cavitation of joint (finding)
msk_cod,249763000,Calcinosis in fingers
msk_cod,721972001,Limb mammary syndrome (disorder)
msk_cod,449811004,Stable gait
msk_cod,1162716000,Camptodactyly of finger (disorder)
msk_cod,5192008,Structure of intervertebral foramen of twelfth thoracic vertebra
msk_cod,24111000119105,Primary squamous cell carcinoma of upper limb
msk_cod,41069008,Trichorhinophalangeal syndrome II
msk_cod,249649004,Reflex dilation of anus
msk_cod,10630351000119102,Acute lymphangitis of left axilla (disorder)
msk_cod,449692007,Congenital shortening of upper arm
msk_cod,735868003,Puncture wound co-occurrent with foreign body of foot (disorder)
msk_cod,245965009,L4/L5 part of supraspinous ligament
msk_cod,205212008,Congenital tibial deficiency type I
msk_cod,283415009,Cut of wrist
msk_cod,274280006,Ureteric pain
msk_cod,11791361000119103,Superficial foreign body of right wrist (disorder)
msk_cod,416157007,Depressed rib (finding)
msk_cod,12462000,Closed dislocation of vertebra
msk_cod,294101000119109,Hemiplegia of left dominant side (disorder)
msk_cod,240104008,Congenital myotonic dystrophy
msk_cod,11311361000119103,Pathological fracture of thoracic vertebra due to secondary osteoporosis
msk_cod,68152007,Injury of scapular region
msk_cod,764959000,Chudley Rozdilsky syndrome
msk_cod,82304009,Kissing spine
msk_cod,254059005,Kniest-Stickler dysplasia
msk_cod,715710001,Polydactyly of triphalangeal thumb (disorder)
msk_cod,253968000,Simple syndactyly of toes second to fourth web
